fx_acidity,vol_acidity,citric_acid,resid_sugar,chlorides,free_sulf_d,tot_sulf_d,density,pH,sulph,alcohol,class
0.7433628319,0.2397260274,0.49,0.2328767123,0.121869783,0.0704225352,0.1448763251,0.8832599119,0.4409448819,0.2095808383,0.6615384615,High
0.7168141593,0.3287671233,0.49,0.1301369863,0.1051752922,0.0563380282,0.0459363958,0.6850220264,0.3149606299,0.1437125749,0.4615384615,Low
0.389380531,0.2191780822,0.49,0.102739726,0.1101836394,0.3521126761,0.406360424,0.5675477239,0.3858267717,0.1497005988,0.1230769231,Low
0.389380531,0.2876712329,0.49,0.1369863014,0.1368948247,0.5633802817,0.3674911661,0.5969162996,0.2677165354,0.1676646707,0.1230769231,Low
0.2654867257,0.1164383562,0.49,0.1232876712,0.1335559265,0.338028169,0.1908127208,0.5161527166,0.4488188976,0.1676646707,0.2615384615,High
0.7433628319,0.2397260274,0.49,0.2328767123,0.121869783,0.0704225352,0.1448763251,0.8832599119,0.4409448819,0.2095808383,0.6615384615,High
0.7168141593,0.3287671233,0.49,0.1301369863,0.1051752922,0.0563380282,0.0459363958,0.6850220264,0.3149606299,0.1437125749,0.4615384615,Low
0.3628318584,0.397260274,0.24,0.1095890411,0.3572621035,0.0563380282,0.0318021201,0.6629955947,0.4566929134,0.1616766467,0.0923076923,High
0.3628318584,0.397260274,0.24,0.1095890411,0.3572621035,0.0563380282,0.0318021201,0.6629955947,0.4566929134,0.1616766467,0.0923076923,High
0.4601769912,0.2602739726,0.49,0.1164383562,0.3973288815,0.0563380282,0.0494699647,0.6556534508,0.4488188976,0.2754491018,0.3538461538,High
0.1415929204,0.1643835616,0.24,0.0890410959,0.1385642738,0.2535211268,0.1272084806,0.3325991189,0.6535433071,0.1437125749,0.5076923077,High
0.610619469,0.1575342466,0.49,0.1643835616,0.0968280467,0.1267605634,0.109540636,0.7511013216,0.4566929134,0.3473053892,0.4,High
0.1415929204,0.1643835616,0.24,0.0890410959,0.1385642738,0.2535211268,0.1272084806,0.3325991189,0.6535433071,0.1437125749,0.5076923077,High
0.4955752212,0.0821917808,0.49,0.102739726,0.1051752922,0.1267605634,0.0777385159,0.5675477239,0.3149606299,0.1676646707,0.3076923077,Low
0.5221238938,0.3219178082,0.49,0.0821917808,0.0968280467,0.1830985915,0.1448763251,0.6629955947,0.4409448819,0.1377245509,0.1846153846,Low
0.5309734513,0.1506849315,0.49,0.1575342466,0.1101836394,0.2676056338,0.2544169611,0.6703377386,0.3543307087,0.2215568862,0.2461538462,High
0.6814159292,0.102739726,0.49,0.1506849315,0.1118530885,0.3802816901,0.1413427562,0.6776798825,0.3622047244,0.2814371257,0.2769230769,High
0.4690265487,0.2602739726,0.24,0.095890411,0.1519198664,0.0704225352,0.0282685512,0.5675477239,0.4724409449,0.1137724551,0.2461538462,Low
0.3716814159,0.2191780822,0.49,0.1301369863,0.1185308848,0.2394366197,0.371024735,0.5969162996,0.4409448819,0.1616766467,0.1692307692,Low
0.3716814159,0.2397260274,0.49,0.1369863014,0.121869783,0.2253521127,0.3674911661,0.5969162996,0.4330708661,0.1616766467,0.2153846154,Low
0.5309734513,0.1301369863,0.49,0.0890410959,0.0851419032,0.2394366197,0.1201413428,0.5528634361,0.3149606299,0.1077844311,0.2153846154,High
0.6814159292,0.2602739726,0.49,0.0890410959,0.1285475793,0.0563380282,0.0282685512,0.7437591777,0.3543307087,0.0658682635,0.1846153846,Low
0.6814159292,0.2602739726,0.49,0.0890410959,0.1285475793,0.0563380282,0.0282685512,0.7437591777,0.3543307087,0.0658682635,0.1846153846,Low
0.6283185841,0.2534246575,0.49,0.0890410959,0.1185308848,0.0563380282,0.0318021201,0.7290748899,0.3543307087,0.0598802395,0.1230769231,Low
0.6548672566,0.1095890411,0.49,0.0684931507,0.1035058431,0.1267605634,0.0530035336,0.5528634361,0.188976378,0.1976047904,0.2307692308,High
0.6371681416,0.1438356164,0.49,0.1712328767,0.1352253756,0.7464788732,0.2614840989,0.7437591777,0.4409448819,0.2574850299,0.3538461538,High
0.2654867257,0.2671232877,0.24,0.102739726,0.1318864775,0.0985915493,0.1130742049,0.5822320117,0.5748031496,0.1976047904,0.1846153846,High
0.5752212389,0.1301369863,0.49,0.1232876712,0.1368948247,0.2112676056,0.1448763251,0.6262848752,0.2992125984,0.4131736527,0.3384615385,High
0.2389380531,0.4178082192,0.24,0.0684931507,0.1602671119,0.2394366197,0.3392226148,0.486784141,0.4094488189,0.1556886228,0.1384615385,Low
0.0353982301,0.2054794521,0.24,0.0753424658,0.0801335559,0.2535211268,0.1554770318,0.1196769457,0.7716535433,0.245508982,0.8615384615,High
0.4955752212,0.1164383562,0.49,0.1164383562,0.0784641068,0.0563380282,0.0247349823,0.5528634361,0.2440944882,0.245508982,0.3230769231,High
0.389380531,0.2260273973,0.49,0.1164383562,0.1202003339,0.2816901408,0.2438162544,0.6336270191,0.4803149606,0.1437125749,0.2,Low
0.1769911504,0.1849315068,0.49,0.0547945205,0.0968280467,0.3098591549,0.5053003534,0.1563876652,0.2992125984,0.1017964072,0.4769230769,High
0.389380531,0.2260273973,0.49,0.1164383562,0.1202003339,0.2816901408,0.2438162544,0.6336270191,0.4803149606,0.1437125749,0.2,Low
0.4690265487,0.2534246575,0.58,0.1780821918,0.1368948247,0.1126760563,0.1307420495,0.7584434655,0.4330708661,0.1497005988,0.0923076923,Low
0.2920353982,0.4109589041,0.17,0.1164383562,0.1402337229,0.2676056338,0.1130742049,0.5675477239,0.5196850394,0.119760479,0.1692307692,Low
0.3805309735,0.3253424658,0.41,0.4794520548,0.1235392321,0.4084507042,0.3639575972,0.7143906021,0.4173228346,0.1437125749,0.1384615385,Low
0.6902654867,0.1917808219,0.51,0.0753424658,0.0784641068,0.0704225352,0.0636042403,0.6850220264,0.2362204724,0.1616766467,0.1384615385,High
0.6460176991,0.3150684932,0.58,0.0684931507,0.0984974958,0.0563380282,0.0424028269,0.5822320117,0.2755905512,0.1796407186,0.2461538462,High
0.3451327434,0.3184931507,0.18,0.0821917808,0.1101836394,0.0563380282,0.0848056537,0.486784141,0.3622047244,0.0898203593,0.2153846154,High
0.7168141593,0.3219178082,0.45,0.095890411,0.1168614357,0.1408450704,0.0565371025,0.7290748899,0.2047244094,0.2215568862,0.1384615385,High
0.3185840708,0.5445205479,0.27,0.0821917808,0.1268781302,0.0845070423,0.0600706714,0.4500734214,0.4094488189,0.0838323353,0.2461538462,Low
0.7610619469,0.2328767123,0.52,0.0890410959,0.0984974958,0.1549295775,0.1024734982,0.7731277533,0.2834645669,0.1377245509,0.0923076923,High
0.2743362832,0.4897260274,0,0.1164383562,0.1151919866,0.0704225352,0.0282685512,0.5455212922,0.4409448819,0.1137724551,0.1384615385,Low
0.7610619469,0.2328767123,0.52,0.0890410959,0.0984974958,0.1549295775,0.1024734982,0.7731277533,0.2834645669,0.1377245509,0.0923076923,High
0.3274336283,0.3150684932,0.13,0.1369863014,0.1402337229,0.1830985915,0.2014134276,0.6116005874,0.3385826772,0.1736526946,0.1076923077,High
0.3274336283,0.3287671233,0.13,0.1164383562,0.121869783,0.0704225352,0.0636042403,0.6116005874,0.4488188976,0.1556886228,0.1230769231,High
0.4247787611,0.198630137,0.48,0.2534246575,0.1001669449,0.1267605634,0.0494699647,0.5308370044,0.4724409449,0.2754491018,0.5846153846,High
0.3716814159,0.2465753425,0.41,0.1643835616,0.1335559265,0.3521126761,0.1625441696,0.5969162996,0.4488188976,0.119760479,0.3230769231,High
0.4867256637,0.3630136986,0.37,0.2876712329,0.16360601,0.1408450704,0.2084805654,0.9199706314,0.4566929134,0.1856287425,0.3076923077,High
0.1504424779,0.1643835616,0.19,0.1575342466,0.1051752922,0.1971830986,0.1166077739,0.406020558,0.6456692913,0.1137724551,0.6615384615,High
0.3716814159,0.0821917808,0.54,0.1095890411,0.1185308848,0.338028169,0.1802120141,0.6042584435,0.5118110236,0.125748503,0.1230769231,Low
0.7610619469,0.1780821918,0.55,0.1232876712,0.1151919866,0.0563380282,0.035335689,0.7731277533,0.188976378,0.125748503,0.1538461538,Low
0.2566371681,0.3561643836,0,0.102739726,0.1085141903,0.2394366197,0.0812720848,0.4720998532,0.4566929134,0.1616766467,0.2461538462,High
0.3185840708,0.1849315068,0.38,0.0410958904,0.0767946578,0.1267605634,0.0812720848,0.4500734214,0.4094488189,0.245508982,0.2153846154,Low
0.407079646,0.4349315068,0.18,0.0890410959,0.2270450751,0.1267605634,0.3427561837,0.5014684288,0.1023622047,0.6167664671,0.2769230769,High
0.4424778761,0.3287671233,0.5,0.095890411,0.1118530885,0.3802816901,0.2296819788,0.7070484581,0.5984251969,0.1437125749,0.2,Low
0.4424778761,0.3287671233,0.5,0.095890411,0.1118530885,0.3802816901,0.2296819788,0.7070484581,0.5984251969,0.1437125749,0.2,Low
0.610619469,0.1301369863,0.51,0.0890410959,0.1118530885,0.1830985915,0.0777385159,0.5969162996,0.2283464567,0.3592814371,0.2153846154,High
0.6017699115,0.2328767123,0.5,0.1232876712,0.183639399,0.0422535211,0.038869258,0.7731277533,0.3070866142,0.2215568862,0.2769230769,Low
0.592920354,0.1712328767,0.41,0.095890411,0.1268781302,0.0704225352,0.035335689,0.640969163,0.2755905512,0.2814371257,0.1384615385,Low
0.3274336283,0.2876712329,0.24,0.1712328767,0.1068447412,0.2112676056,0.3745583039,0.5528634361,0.4173228346,0.1676646707,0.1538461538,Low
0.3185840708,0.301369863,0.23,0.1712328767,0.1101836394,0.1830985915,0.3462897527,0.5528634361,0.4251968504,0.1736526946,0.1538461538,Low
0.4778761062,0.3150684932,0.22,0.0684931507,0.1135225376,0.1126760563,0.0918727915,0.5381791483,0.3070866142,0.1317365269,0.1692307692,Low
0.2920353982,0.2671232877,0.25,0.1369863014,0.1085141903,0.2816901408,0.1378091873,0.5381791483,0.5905511811,0.377245509,0.5692307692,High
0.1946902655,0.3904109589,0,0.3219178082,0.1869782972,0.2816901408,0.183745583,0.7070484581,0.5669291339,0.2335329341,0.2769230769,Low
0.1946902655,0.3904109589,0,0.3219178082,0.1869782972,0.2816901408,0.183745583,0.7070484581,0.5669291339,0.2335329341,0.2769230769,Low
0.3716814159,0.3287671233,0.29,0.0890410959,0.143572621,0.0563380282,0.0318021201,0.640969163,0.4881889764,0.0958083832,0.1076923077,Low
0.3716814159,0.3287671233,0.29,0.0890410959,0.143572621,0.0563380282,0.0318021201,0.640969163,0.4881889764,0.0958083832,0.1076923077,Low
0.3628318584,0.2876712329,0.26,0.1095890411,0.141903172,0.0845070423,0.0883392226,0.5528634361,0.4173228346,0.1616766467,0.1384615385,High
0.2654867257,0.3869863014,0.23,0.095890411,0.1652754591,0.2676056338,0.2756183746,0.4647577093,0.3700787402,0.1676646707,0.1384615385,Low
0.3628318584,0.2876712329,0.26,0.1095890411,0.141903172,0.0845070423,0.0883392226,0.5528634361,0.4173228346,0.1616766467,0.1384615385,High
0.5132743363,0.1095890411,0.54,0.1232876712,0.1552587646,0.0563380282,0.0459363958,0.640969163,0.4015748031,0.1796407186,0.1692307692,Low
0.2654867257,0.198630137,0.14,0.1438356164,0.1252086811,0.2816901408,0.1307420495,0.4647577093,0.4566929134,0.1437125749,0.3230769231,High
0.4867256637,0.5582191781,0.22,0.1712328767,0.1552587646,0.1408450704,0.2826855124,0.8024963289,0.5433070866,0.1856287425,0.4461538462,Low
0.2920353982,0.1575342466,0.21,0.0684931507,0.101836394,0.6338028169,0.3392226148,0.4647577093,0.4173228346,0.1497005988,0.1692307692,Low
0.3628318584,0.4931506849,0,0.0342465753,0.0884808013,0.323943662,0.0954063604,0.3913362702,0.4173228346,0.1317365269,0.2,Low
0.4424778761,0.5205479452,0.28,0.102739726,0.1235392321,0.4084507042,0.4982332155,0.5748898678,0.3937007874,0.119760479,0.1538461538,Low
0.4336283186,0.5239726027,0.27,0.095890411,0.1202003339,0.4225352113,0.4911660777,0.5675477239,0.3937007874,0.119760479,0.1538461538,Low
0.2743362832,0.5445205479,0.12,0.0890410959,0.2186978297,0.0845070423,0.0600706714,0.4647577093,0.4803149606,0.1916167665,0.2769230769,High
0.3805309735,0.1164383562,0.35,0.0684931507,0.0918196995,0.338028169,0.1802120141,0.5088105727,0.3464566929,0.6167664671,0.2923076923,High
0.4690265487,0.2876712329,0.45,0.095890411,0.0984974958,0.2112676056,0.1201413428,0.6629955947,0.5118110236,0.1736526946,0.1538461538,Low
0.4336283186,0.3219178082,0.44,0.095890411,0.0984974958,0.2816901408,0.2190812721,0.6703377386,0.5669291339,0.1796407186,0.1692307692,Low
0.4690265487,0.2876712329,0.45,0.095890411,0.0984974958,0.2112676056,0.1201413428,0.6629955947,0.5118110236,0.1736526946,0.1538461538,Low
0.4336283186,0.3219178082,0.44,0.095890411,0.0984974958,0.2816901408,0.2190812721,0.6703377386,0.5669291339,0.1796407186,0.1692307692,Low
0.4690265487,0.2876712329,0.45,0.095890411,0.0984974958,0.2112676056,0.1201413428,0.6629955947,0.5118110236,0.1736526946,0.1538461538,Low
0.2831858407,0.3561643836,0.1,0.3493150685,0.1719532554,0.0563380282,0.0176678445,0.6116005874,0.4960629921,0.2155688623,0.2615384615,High
0.2389380531,0.3767123288,0.05,0.1849315068,0.1585976628,0.0704225352,0.0494699647,0.5234948605,0.5196850394,0.1796407186,0.2615384615,Low
0.3274336283,0.4965753425,0.01,0.0890410959,0.0968280467,0.0563380282,0.0282685512,0.486784141,0.4566929134,0.1497005988,0.4,Low
0.3628318584,0.2465753425,0.3,0.1301369863,0.0901502504,0.1267605634,0.0777385159,0.4647577093,0.4645669291,0.2035928144,0.4307692308,High
0.185840708,0.2054794521,0.27,0.5273972603,0.0934891486,0.323943662,0.5017667845,0.3472834068,0.3307086614,0.1437125749,0.4461538462,High
0.5398230088,0.2123287671,0.39,0.0890410959,0.1569282137,0.0985915493,0.0918727915,0.6262848752,0.1181102362,0.1017964072,0.1846153846,Low
0.4601769912,0.5205479452,0.25,0.1095890411,0.1535893155,0.4788732394,0.5265017668,0.8024963289,0.5275590551,0.2035928144,0.4307692308,Low
1,0.1643835616,0.65,0.4520547945,0.1402337229,0.2957746479,0.2296819788,0.5528634361,0.188976378,0.3053892216,1,Low
0.4247787611,0.1438356164,0.59,0.1301369863,0.1118530885,0.1126760563,0.0848056537,0.5528634361,0.2992125984,0.125748503,0.5538461538,High
0.3539823009,0.2397260274,0.47,0.102739726,0.1035058431,0.0845070423,0.0812720848,0.5748898678,0.2677165354,0.0778443114,0.1692307692,Low
0.4513274336,0.2945205479,0.17,0.1369863014,0.1252086811,0.2676056338,0.1660777385,0.7584434655,0.3149606299,0.1676646707,0.1538461538,Low
0.5398230088,0.2123287671,0.39,0.0890410959,0.1569282137,0.0985915493,0.0918727915,0.6262848752,0.1181102362,0.1017964072,0.1846153846,Low
0.6548672566,0.2602739726,0.59,0.0342465753,0.101836394,0.3098591549,0.1272084806,0.5822320117,0.1417322835,0.2095808383,0.3230769231,High
0.2300884956,0.2739726027,0.07,0.0342465753,0.1035058431,0.0563380282,0.0494699647,0.5308370044,0.4566929134,0.2874251497,0.1846153846,High
0.2212389381,0.4931506849,0.02,0.2397260274,0.1402337229,0.0563380282,0.0247349823,0.5088105727,0.5275590551,0.1437125749,0.4,Low
0.2300884956,0.2739726027,0.07,0.0342465753,0.1035058431,0.0563380282,0.0494699647,0.5308370044,0.4566929134,0.2874251497,0.1846153846,High
0.2566371681,0.2054794521,0.31,0.0479452055,0.1135225376,0.1971830986,0.1272084806,0.5675477239,0.4488188976,0.1856287425,0.0923076923,Low
0.2300884956,0.3082191781,0.06,0.0479452055,0.1068447412,0.1126760563,0.074204947,0.5234948605,0.4881889764,0.2215568862,0.1846153846,High
0.4867256637,0.1095890411,0.46,0.0616438356,0.0634390651,0.0563380282,0.0247349823,0.5381791483,0.2362204724,0.2754491018,0.2769230769,High
0.6637168142,0.1917808219,0.52,0.0753424658,0.1335559265,0.1971830986,0.1696113074,0.7290748899,0.2283464567,0.1976047904,0.2769230769,Low
0.4247787611,0.3219178082,0.14,0.0753424658,0.1202003339,0.338028169,0.148409894,0.5895741557,0.3149606299,0.1377245509,0.2,Low
0.3274336283,0.2534246575,0.36,0.0616438356,0.3505843072,0.0704225352,0.035335689,0.5822320117,0.3464566929,0.1616766467,0.1692307692,High
0.592920354,0.1506849315,0.45,0.0753424658,0.1168614357,0.0704225352,0.0318021201,0.640969163,0.157480315,0.1976047904,0.1230769231,High
0.4778761062,0.4178082192,0.43,0.095890411,0.0784641068,0.1971830986,0.0883392226,0.4794419971,0.3228346457,0.1437125749,0.4,Low
0.592920354,0.1506849315,0.45,0.0753424658,0.1168614357,0.0704225352,0.0318021201,0.640969163,0.157480315,0.1976047904,0.1230769231,High
0.203539823,0.1917808219,0.24,0.1095890411,0.1185308848,0.4084507042,0.1378091873,0.4280469897,0.4094488189,0.1497005988,0.2461538462,Low
0.3185840708,0.4178082192,0.21,0.0547945205,0.1035058431,0.0563380282,0.0247349823,0.4941262849,0.3622047244,0.1137724551,0.1692307692,Low
0.4601769912,0.7671232877,0.34,0.0753424658,0.1118530885,0.4366197183,0.5123674912,0.5822320117,0.3228346457,0.119760479,0.1692307692,Low
0.3185840708,0.4178082192,0.21,0.0547945205,0.1035058431,0.0563380282,0.0247349823,0.4941262849,0.3622047244,0.1137724551,0.1692307692,Low
0.5486725664,0.1917808219,0.41,0.0890410959,0.1202003339,0.0845070423,0.038869258,0.6116005874,0.2677165354,0.2035928144,0.1384615385,High
0.4159292035,0.198630137,0.39,0.0890410959,0.0868113523,0.1549295775,0.0883392226,0.6116005874,0.4094488189,0.1916167665,0.2769230769,Low
0.5486725664,0.1917808219,0.41,0.0890410959,0.1202003339,0.0845070423,0.038869258,0.6116005874,0.2677165354,0.2035928144,0.1384615385,High
0.3539823009,0.4657534247,0.11,0.095890411,0.1202003339,0.1549295775,0.0883392226,0.5748898678,0.5196850394,0.0898203593,0.2307692308,Low
0.3274336283,0.4520547945,0.1,0.1164383562,0.1151919866,0.6197183099,0.2862190813,0.6042584435,0.5826771654,0.119760479,0.2461538462,Low
0.5486725664,0.095890411,0.45,0.1643835616,0.0801335559,0.2676056338,0.1519434629,0.5234948605,0.3070866142,0.125748503,0.1846153846,Low
0.7699115044,0.2123287671,0.58,0.0684931507,0.0968280467,0.1971830986,0.1201413428,0.7584434655,0.2519685039,0.0958083832,0.0923076923,Low
0.3008849558,0.2260273973,0.23,0.0890410959,0.1368948247,0.2112676056,0.0812720848,0.4500734214,0.3700787402,0.0958083832,0.2769230769,High
0.3451327434,0.2328767123,0.31,0.0924657534,0.1101836394,0.4366197183,0.183745583,0.5822320117,0.4645669291,0.125748503,0.2153846154,Low
0.3097345133,0.4520547945,0.23,0.1164383562,0.0784641068,0.0563380282,0.0318021201,0.5088105727,0.4960629921,0.1377245509,0.4461538462,Low
0.4601769912,0.5890410959,0.32,0.095890411,0.1101836394,0.4788732394,0.5159010601,0.5822320117,0.4015748031,0.0898203593,0.1538461538,Low
0.3097345133,0.4520547945,0.23,0.1164383562,0.0784641068,0.0563380282,0.0318021201,0.5088105727,0.4960629921,0.1377245509,0.4461538462,Low
0.2212389381,0.3630136986,0.18,0.0616438356,0.0968280467,0.1690140845,0.1201413428,0.5088105727,0.5511811024,0.1616766467,0.1076923077,Low
0.3982300885,0.3561643836,0.23,0.1506849315,0.1385642738,0.1690140845,0.1130742049,0.7143906021,0.4251968504,0.1556886228,0.2,Low
0.2743362832,0.3698630137,0.04,0.0479452055,0.0450751252,0.0422535211,0.0106007067,0.4500734214,0.5196850394,0.0838323353,0.1538461538,Low
0.3097345133,0.1780821918,0.48,0.0616438356,0.2420701169,0.0563380282,0.038869258,0.5528634361,0.4409448819,0.4311377246,0.1538461538,Low
0.2477876106,0.7294520548,0,0.2294520548,0.141903172,0.0563380282,0.0282685512,0.4794419971,0.7007874016,0.125748503,0.3538461538,Low
0.407079646,0.5479452055,0.24,0.1164383562,0.1252086811,0.1549295775,0.3074204947,0.7143906021,0.5826771654,0.125748503,0.2153846154,Low
0.3539823009,0.2534246575,0.51,0.0753424658,0.6844741235,0.2112676056,0.1978798587,0.5748898678,0.2283464567,0.502994012,0.0923076923,Low
0.389380531,0.2465753425,0.32,0.1301369863,0.1202003339,0.2816901408,0.4098939929,0.6116005874,0.4566929134,0.1736526946,0.1538461538,Low
0.389380531,0.2397260274,0.31,0.1232876712,0.1202003339,0.323943662,0.4204946996,0.6116005874,0.4488188976,0.1676646707,0.1538461538,Low
0.0442477876,0.2397260274,0.02,0.0273972603,0.0367278798,0.2394366197,0.1342756184,0.1490455213,0.9133858268,0.1736526946,0.6769230769,High
0.2123893805,0.3630136986,0.02,0.0821917808,0.0901502504,0.0985915493,0.0671378092,0.5234948605,0.5748031496,0.2035928144,0.1692307692,High
0.2123893805,0.3630136986,0.02,0.0821917808,0.0901502504,0.0985915493,0.0671378092,0.5234948605,0.5748031496,0.2035928144,0.1692307692,High
0.4247787611,0.3390410959,0.28,0.1575342466,0.1252086811,0.2394366197,0.2332155477,0.7364170338,0.4488188976,0.119760479,0.2,Low
0.6371681416,0.1780821918,0.55,0.0821917808,0.0984974958,0.0563380282,0.0459363958,0.6262848752,0.2913385827,0.1736526946,0.3692307692,High
0.5309734513,0.6164383562,0.43,0.1369863014,0.1068447412,0.3521126761,0.2897526502,0.6116005874,0.2677165354,0.1437125749,0.2615384615,High
0.2123893805,0.3630136986,0.02,0.0821917808,0.0901502504,0.0985915493,0.0671378092,0.5234948605,0.5748031496,0.2035928144,0.1692307692,High
